,city_non_ph,educstat,have_comp_degree,comp_related_degree,careerstg,industry,how_long_in_salary,typework,shift_schedule,side_gig,sizeteam,ai_work,ai_study,region_ph,age_grp,salary_broader,sitework_Hybrid,sitework_Mostly onsite,sitework_Mostly work from home/ fully remote,sitework_None of the above,employertype_Foreign employer,employertype_I'm an entrepreneur,employertype_I'm self-employed,employertype_Local employer,employertype_Multinational employer,employertype_None of the above,employertype_Public service,datarole_Admin & Support Role,datarole_Consulting & Freelance,datarole_Content Related,datarole_Customer Service & Operations,datarole_Data Analysis & Insights,datarole_Data Engineering,datarole_Data Processing & Entry,datarole_Data Science,datarole_Education & Learning,datarole_Engineering,datarole_Legal & Public Affairs,datarole_Management & Leadership,datarole_Marketing & Sales,datarole_None Of The Above,datarole_Not Applicable,datarole_Research,datarole_Software Engineering,datarole_Technical Support & It Operations,gender_Female,gender_LGBTQ+,gender_Male,gender_Prefer not to say
968,0.0,-0.0,0.0,0.07952943744112195,-0.3324448290312078,0.05963855677238217,-0.13646753226402591,0.0,0.047831719382182905,0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
971,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.10264713136785007,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
972,0.0,-0.0,0.0,0.02096578689537677,-0.6490589519180724,-0.026378592418553646,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
979,-0.0,-0.0,-0.0,0.13223672293229263,0.30078341674252146,-0.1362893941625272,-0.05222831481709634,-0.0,-0.08503416779054737,0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
986,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.03593605343976874,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
991,-0.0,-0.0,0.0,0.07952943744112195,-0.3324448290312078,-0.06938716701402155,0.11625012007676279,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.009655342447388172,0.0,0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1001,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,-0.04074553873297061,-0.0,-0.10783906898852282,0.025669081140617344,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1014,-0.0,0.0,0.0,0.02096578689537677,-0.6490589519180724,-0.031157322929161194,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,0.0,0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1015,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.0835322093254199,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,-0.02143015031005668,-0.0,0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1021,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,-0.1267319331413121,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1024,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.09786840085724252,0.20048933752369236,-0.0,0.047831719382182905,0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1025,-0.0,-0.0,0.0,0.08538580249569648,-0.6490589519180724,-0.026378592418553646,-0.05222831481709634,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,0.01389427327794884,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1029,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.20048933752369236,-0.0,-0.08503416779054737,-0.0,0.1889657080441088,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1031,-0.0,-0.0,0.0,0.08538580249569648,-0.6490589519180724,-0.026378592418553646,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1037,-0.0,-0.0,-0.0,0.091242167550271,0.30078341674252146,-0.06938716701402155,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1039,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,0.20048933752369236,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1041,-0.0,-0.0,0.0,0.08538580249569648,-0.6490589519180724,0.0644172872829897,0.20048933752369236,-0.0,-0.12932279684812414,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1048,0.0,0.0,0.0,-0.09030514914153909,-0.015830706144343176,-0.0024849398655159213,0.03201090262983323,-0.0,-0.12932279684812414,0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1051,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.06938716701402155,0.11625012007676279,-0.0,0.0035430903246061437,-0.0,-0.2067739946660667,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1053,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,-0.13646753226402591,-0.0,-0.08503416779054737,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1063,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.0835322093254199,0.11625012007676279,-0.0,0.0035430903246061437,-0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1072,-0.0,-0.0,0.0,0.13223672293229263,-0.3324448290312078,-0.0741658975246291,-0.05222831481709634,0.0,-0.08503416779054737,-0.0,-0.10783906898852282,-0.009655342447388172,0.0,0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1083,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.09308967034663498,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1087,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,0.11625012007676279,-0.0,-0.04074553873297061,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1090,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.02143015031005668,-0.0,0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1092,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,-0.007263670376123466,0.20048933752369236,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1096,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,-0.08503416779054737,-0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1110,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.05027224497159137,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1129,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1132,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,-0.04074553873297061,-0.0,0.1889657080441088,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1133,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.045493514460983826,0.03201090262983323,-0.0,0.047831719382182905,0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1137,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,-0.1267319331413121,-0.13646753226402591,-0.0,0.047831719382182905,0.0,-0.2067739946660667,-0.02143015031005668,0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1138,-0.0,-0.0,0.0,0.07367307238654744,-0.6490589519180724,-0.0215998619079461,-0.05222831481709634,0.0,0.0035430903246061437,0.0,-0.10783906898852282,0.025669081140617344,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1139,0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.10264713136785007,0.20048933752369236,-0.0,0.0035430903246061437,-0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1141,-0.0,-0.0,-0.0,-0.07273605397781553,-0.3324448290312078,0.04530236524055953,-0.22070674971095547,0.0,0.0035430903246061437,0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1148,-0.0,-0.0,0.0,0.08538580249569648,-0.015830706144343176,0.04530236524055953,0.11625012007676279,0.0,0.047831719382182905,-0.0,-0.10783906898852282,-0.02143015031005668,0.0,0.0,-0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1152,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.026187443198129347,0.20048933752369236,-0.0,0.0035430903246061437,-0.0,-0.2067739946660667,0.002119465415280333,0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1156,-0.0,-0.0,0.0,0.02096578689537677,-0.6490589519180724,-0.026378592418553646,0.03201090262983323,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,-0.009655342447388172,-0.0,0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1167,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.011851251666306713,-0.05222831481709634,-0.0,0.0035430903246061437,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1168,-0.0,-0.0,0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,0.11625012007676279,-0.0,0.047831719382182905,-0.0,0.1889657080441088,-0.02143015031005668,-0.0,0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1175,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,-0.009655342447388172,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1182,-0.0,-0.0,-0.0,0.05024761216824936,-0.3324448290312078,0.0739747483042048,0.03201090262983323,-0.0,0.0035430903246061437,0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1183,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,0.0,-0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1184,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.09805955007766683,-0.05222831481709634,-0.0,0.0035430903246061437,-0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1187,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,0.1889657080441088,0.025669081140617344,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1199,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.10264713136785007,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1201,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.05027224497159137,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
1202,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.026187443198129347,0.03201090262983323,-0.0,0.047831719382182905,0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1204,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,-0.13646753226402591,-0.0,-0.08503416779054737,-0.0,-0.008904143310978935,0.025669081140617344,0.0,-0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1206,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.04071478395037628,-0.13646753226402591,0.0,-0.08503416779054737,0.0,-0.008904143310978935,-0.009655342447388172,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
